time,S,I,R
0.0,95,5,0
1.0,0,84,16
2.0,0,66,34
3.0,0,54,46
4.0,0,46,54
5.0,0,37,63
6.0,0,32,68
7.0,0,28,72
8.0,0,20,80
9.0,0,17,83
10.0,0,14,86
11.0,0,13,87
12.0,0,9,91
13.0,0,4,96
14.0,0,3,97
15.0,0,1,99
16.0,0,1,99
17.0,0,0,100
18.0,0,0,100
19.0,0,0,100
20.0,0,0,100
21.0,0,0,100
22.0,0,0,100
23.0,0,0,100
24.0,0,0,100
25.0,0,0,100
26.0,0,0,100
27.0,0,0,100
28.0,0,0,100
29.0,0,0,100
30.0,0,0,100
31.0,0,0,100
32.0,0,0,100
33.0,0,0,100
34.0,0,0,100
35.0,0,0,100
36.0,0,0,100
37.0,0,0,100
38.0,0,0,100
