time,S,I,R
0.0,95,5,0
1.0,0,89,11
2.0,0,79,21
3.0,0,75,25
4.0,0,65,35
5.0,0,60,40
6.0,0,50,50
7.0,0,46,54
8.0,0,36,64
9.0,0,35,65
10.0,0,32,68
11.0,0,28,72
12.0,0,24,76
13.0,0,21,79
14.0,0,19,81
15.0,0,17,83
16.0,0,17,83
17.0,0,16,84
18.0,0,10,90
19.0,0,8,92
20.0,0,8,92
21.0,0,8,92
22.0,0,5,95
23.0,0,3,97
24.0,0,2,98
25.0,0,2,98
26.0,0,2,98
27.0,0,2,98
28.0,0,1,99
29.0,0,1,99
30.0,0,1,99
31.0,0,1,99
32.0,0,1,99
33.0,0,1,99
34.0,0,0,100
35.0,0,0,100
36.0,0,0,100
37.0,0,0,100
38.0,0,0,100
39.0,0,0,100
40.0,0,0,100
41.0,0,0,100
42.0,0,0,100
43.0,0,0,100
44.0,0,0,100
45.0,0,0,100
46.0,0,0,100
47.0,0,0,100
48.0,0,0,100
49.0,0,0,100
50.0,0,0,100
51.0,0,0,100
52.0,0,0,100
53.0,0,0,100
54.0,0,0,100
55.0,0,0,100
56.0,0,0,100
57.0,0,0,100
58.0,0,0,100
59.0,0,0,100
60.0,0,0,100
61.0,0,0,100
62.0,0,0,100
63.0,0,0,100
64.0,0,0,100
65.0,0,0,100
66.0,0,0,100
67.0,0,0,100
68.0,0,0,100
69.0,0,0,100
