time,S,I,R
0.0,95,5,0
1.0,0,93,7
2.0,0,86,14
3.0,0,76,24
4.0,0,71,29
5.0,0,66,34
6.0,0,58,42
7.0,0,48,52
8.0,0,43,57
9.0,0,35,65
10.0,0,33,67
11.0,0,31,69
12.0,0,27,73
13.0,0,27,73
14.0,0,24,76
15.0,0,23,77
16.0,0,20,80
17.0,0,20,80
18.0,0,18,82
19.0,0,16,84
20.0,0,15,85
21.0,0,12,88
22.0,0,11,89
23.0,0,8,92
24.0,0,7,93
25.0,0,6,94
26.0,0,5,95
27.0,0,4,96
28.0,0,4,96
29.0,0,3,97
30.0,0,3,97
31.0,0,3,97
32.0,0,2,98
33.0,0,2,98
34.0,0,2,98
35.0,0,2,98
36.0,0,2,98
37.0,0,2,98
38.0,0,2,98
39.0,0,1,99
40.0,0,1,99
41.0,0,1,99
42.0,0,1,99
43.0,0,1,99
44.0,0,1,99
45.0,0,1,99
46.0,0,1,99
47.0,0,1,99
48.0,0,1,99
49.0,0,1,99
50.0,0,1,99
51.0,0,1,99
52.0,0,1,99
53.0,0,0,100
54.0,0,0,100
55.0,0,0,100
56.0,0,0,100
57.0,0,0,100
58.0,0,0,100
59.0,0,0,100
60.0,0,0,100
61.0,0,0,100
62.0,0,0,100
63.0,0,0,100
64.0,0,0,100
65.0,0,0,100
66.0,0,0,100
67.0,0,0,100
68.0,0,0,100
69.0,0,0,100
70.0,0,0,100
71.0,0,0,100
72.0,0,0,100
73.0,0,0,100
74.0,0,0,100
75.0,0,0,100
76.0,0,0,100
77.0,0,0,100
78.0,0,0,100
79.0,0,0,100
80.0,0,0,100
81.0,0,0,100
82.0,0,0,100
83.0,0,0,100
84.0,0,0,100
85.0,0,0,100
86.0,0,0,100
87.0,0,0,100
88.0,0,0,100
89.0,0,0,100
90.0,0,0,100
91.0,0,0,100
92.0,0,0,100
93.0,0,0,100
94.0,0,0,100
95.0,0,0,100
96.0,0,0,100
97.0,0,0,100
98.0,0,0,100
99.0,0,0,100
100.0,0,0,100
101.0,0,0,100
102.0,0,0,100
103.0,0,0,100
