time,S,I,R
0.0,95,5,0
1.0,0,81,19
2.0,0,65,35
3.0,0,48,52
4.0,0,38,62
5.0,0,33,67
6.0,0,25,75
7.0,0,21,79
8.0,0,17,83
9.0,0,15,85
10.0,0,12,88
11.0,0,4,96
12.0,0,2,98
13.0,0,1,99
14.0,0,1,99
15.0,0,0,100
16.0,0,0,100
17.0,0,0,100
18.0,0,0,100
19.0,0,0,100
20.0,0,0,100
21.0,0,0,100
22.0,0,0,100
23.0,0,0,100
24.0,0,0,100
25.0,0,0,100
26.0,0,0,100
27.0,0,0,100
28.0,0,0,100
29.0,0,0,100
30.0,0,0,100
31.0,0,0,100
32.0,0,0,100
33.0,0,0,100
34.0,0,0,100
35.0,0,0,100
36.0,0,0,100
37.0,0,0,100
38.0,0,0,100
